YJL001W,YJR001W,0.5148503838241475
YJL001W,YJR002W,-0.1132835833366408
YJL001W,YJR003C,0.1908611550082382
YJL001W,YJR004C,0.6608554104198012
YJL001W,YJR005W,0.06041853557237241
YJL001W,YJR006W,0.06632190689666544
YJL001W,YJR007W,-0.013873839745455
YJL001W,YJR008W,0.8198173292771033
YJL001W,YJR009C,0.7563899172552888
YJL001W,YJR010W,-0.4978061138496466
YJL001W,YJR010C-A,0.8389198243154713
YJL001W,YJL033W,-0.2504907394279674
YJL001W,YJL032W,0.8124774478737009
YJL001W,YJL031C,0.5130214020533592
YJL001W,YJL030W,0.6147989280839431
YJL001W,YJL029C,0.802103295605043
YJL001W,YJL028W,0.5592607233641784
YJL001W,YJL027C,0.4102049788323447
YJL001W,YJL026W,0.658266243202658
YJL001W,YJL025W,-0.17982237039658952
YJL001W,YJL024C,-0.01724494012989479
YJL001W,YJL023C,0.751378258648702
YJL001W,YJL022W,0.7085743678564917
YJL001W,YJL021C,0.7562747116249777
YJL001W,YJL020C,0.7724023287828995
YJL001W,YJL019W,-0.26019656575225836
YJL001W,YJL018W,-0.007276768345408159
YJL001W,YJL017W,0.6607142468686483
YJL001W,YJL016W,0.7375445494110441
YJL001W,YJL015C,0.6839425545308668
YJL001W,YJL014W,-0.0495194585471106
YJL001W,YJL013C,0.2491646678640904
YJL001W,YJL012C,-0.1875769484996717
YJL001W,YJL055W,0.6319803261534054
YJL001W,YJL054W,-0.26486974028341254
YJL001W,YJL053W,0.6292672575857828
YJL001W,YJL052W,0.7388062037228426
YJL001W,YJL051W,0.26249847981386587
YJL001W,YJL050W,-0.34332137758162934
YJL001W,YJL049W,0.39128644115044187
YJL001W,YJL048C,0.7387713512684897
YJL001W,YJL047C,0.6798953828425737
YJL001W,YJL046W,-0.3891271365588276
YJL001W,YJL045W,0.6581485394674235
YJL001W,YJL044C,0.45994874076816067
YJL001W,YJL043W,0.17592070162457565
YJL001W,YJL042W,0.803138454171745
YJL001W,YJL041W,0.2607424055611222
YJL001W,YJL039C,-0.028517472898417162
YJL001W,YJL038C,-0.1643334550576366
YJL001W,YJL037W,0.6134531153624144
YJL001W,YJL036W,0.8740793849564784
