YAR068W,YAR069C,0.32670189729925986
YAR068W,YAL011W,0.033713216749590956
YAR068W,YAL010C,-0.0018177673969821952
YAR068W,YAL009W,0.274323574626563
YAR068W,YAL008W,0.026387730673309667
YAR068W,YAL007C,0.46758706370735403
YAR068W,YAL005C,0.2487952885606017
YAR068W,YAL004W,-0.0051418203172260285
YAR068W,YAL003W,0.6533970783552848
YAR068W,YAL002W,0.5679651099767669
YAR068W,YAL001C,0.29797499731305815
YAR068W,YAR002W,0.5081314903934023
YAR068W,YAR002C-A,0.5261913674242172
YAR068W,YAR003W,0.5809119386276764
YAR068W,YAR007C,0.5384256998005463
YAR068W,YAR008W,0.2986944224465537
YAR068W,YAR014C,0.6249662789427032
YAR068W,YAR015W,0.7673941178566109
YAR068W,YAR018C,0.010932516894992892
YAR068W,YAR019C,0.05089963839290644
YAR068W,YAL033W,0.66158330640634
YAR068W,YAL032C,0.7058427784821152
YAR068W,YAL031C,0.47787920291059516
YAR068W,YAL030W,0.17768777213503578
YAR068W,YAL029C,0.36666144258261646
YAR068W,YAL028W,-0.07069618163391093
YAR068W,YAL027W,0.2738160493116758
YAR068W,YAL026C,0.38101433145878943
YAR068W,YAL025C,0.29116086799465063
YAR068W,YAL024C,0.5512022274899627
YAR068W,YAL023C,0.5922163499216749
YAR068W,YAL022C,0.7676897616365206
YAR068W,YAL021C,0.5106653558211661
YAR068W,YAL020C,0.7267212211934373
YAR068W,YAL019W,0.4529780760328227
YAR068W,YAL018C,-0.07281416580199661
YAR068W,YAL017W,0.025343188831754803
YAR068W,YAL016W,-0.01003825003138518
YAR068W,YAL015C,0.1663057614914088
YAR068W,YAL014C,0.109765807005172
YAR068W,YAL013W,0.34166643030393673
YAR068W,YAL012W,0.492705659816033
YAR068W,YAL054C,-0.16691954138127935
YAR068W,YAL053W,0.31938233297744606
YAR068W,YAL051W,0.478417393963907
YAR068W,YAL049C,-0.07943876976992617
YAR068W,YAL048C,-0.0025863824253454697
YAR068W,YAL047C,0.5781640449556715
YAR068W,YAL046C,0.19634294878987374
YAR068W,YAL045C,0.1366479238951057
YAR068W,YAL044C,0.7642689426360918
YAR068W,YAL043C,0.14838415587004988
YAR068W,YAL043C-A,-0.3331243581983711
YAR068W,YAL042W,0.13607640941033608
YAR068W,YAL041W,-0.00033588552848890673
YAR068W,YAL040C,0.6307648044951387
YAR068W,YAL039C,0.7162935337527605
YAR068W,YAL038W,0.39663229973737274
YAR068W,YAL037W,0.5367568690469643
YAR068W,YAL036C,0.32087150869354497
YAR068W,YAL035W,0.670269464926195
YAR068W,YAL035C-A,0.48436014109425396
YAR068W,YAL034W-A,0.4031834276531728
YAR068W,YAL034C,0.1288342337375887
YAR068W,ALD1,0.29715913242012865
YAR068W,YAL067C,0.11003198167380154
YAR068W,YAL066W,0.2617225361727712
YAR068W,YAL065C,0.34221158187638995
YAR068W,YAL064W-B,0.23268497009366615
YAR068W,YAL064C-A,0.23945106295187735
YAR068W,YAL064W,0.3631373147940619
YAR068W,YAL063C,0.4277511125737941
YAR068W,YAL062W,0.4268455556082094
YAR068W,YAL061W,0.03346204198589407
YAR068W,YAL060W,0.26661223469951645
YAR068W,YAL059W,0.3289161491806076
